Distance (µm),Cr Wt%,Mn Wt%,Fe Wt%,Pb Wt%,Ni Wt%,
0.138021375033305,4.77805,12.34435,46.23184,36.64576,0,
0.138312559368818,16.53642,0,54.31931,29.14427,0,
0.138603743704331,18.73211,3.321043,59.16541,18.78145,0,
0.138894928039845,7.380966,2.643424,44.6473,45.06828,0.260034,
0.139186112375358,10.30395,0.621913,57.0099,31.42248,0.641755,
0.139477296710871,14.34068,9.575667,46.32597,29.75768,0,
0.139768481046385,12.35545,8.316078,68.15147,11.177,0,
0.140059665381898,10.77062,1.79661,70.67324,16.75953,0,
0.140350849717411,16.23928,10.24904,39.21981,34.29186,0,
0.140642034052924,6.703632,0,68.37154,24.92482,0,
0.140933218388438,26.59458,0,73.40542,0,0,
0.141224402723951,9.634398,1.454679,25.04492,56.40581,7.460189,
0.141515587059464,43.04785,0,56.95215,0,0,
0.141806771394978,6.479296,4.697029,73.35513,15.46854,0,
0.142097955730491,28.37875,12.78768,55.78072,3.05285,0,
0.142389140066004,1.895584,1.52346,48.94601,47.09851,0.536433,
0.142680324401518,16.95953,0,69.14345,9.367023,4.530002,
0.142971508737031,18.66144,1.417178,52.7043,25.06976,2.147333,
0.143262693072544,12.17956,2.896739,73.99984,10.92386,0,
0.143553877408058,21.35112,4.186767,44.11797,26.21711,4.127036,
0.143845061743571,15.45874,2.591329,37.36989,40.83833,3.741714,
0.144136246079084,3.747406,18.02273,78.22987,0,0,
0.144427430414597,13.54465,8.885483,77.20574,0.364124,0,
0.144718614750111,19.33387,3.181362,70.53056,6.954205,0,
0.145009799085624,26.16997,1.50693,72.3231,0,0,
0.145300983421137,18.93338,2.204695,78.86192,0,0,
0.145592167756651,7.983939,0.952011,73.02726,18.03679,0,
0.145883352092164,16.83665,1.873495,81.28986,0,0,
0.146174536427677,7.227021,6.884815,63.55363,22.33453,0,
0.146465720763191,0,0,92.51324,1.712359,5.7744,
0.146756905098704,2.042595,4.510071,93.44733,0,0,
0.147048089434217,3.264321,5.504358,50.90257,40.32875,0,
0.14733927376973,11.60107,0,88.39893,0,0,
0.147630458105244,12.85296,0,73.40727,13.73977,0,
0.147921642440757,8.594394,1.270873,74.52167,15.61307,0,
0.14821282677627,21.6319,0,78.3681,0,0,
0.148504011111784,10.20403,0.872498,68.66967,20.2538,0,
0.148795195447297,3.923448,0.390297,81.74204,13.94421,0,
0.14908637978281,5.637349,0,66.84653,24.99399,2.52213,
0.149377564118323,21.8566,2.933604,73.15817,2.051623,0,
0.149668748453837,4.963172,0.342763,94.69406,0,0,
0.14995993278935,8.155474,0.529013,91.31551,0,0,
0.150251117124863,2.721136,3.439325,92.07411,1.765426,0,
0.150542301460377,4.801336,0,86.14268,9.055984,0,
0.15083348579589,10.65505,4.728327,62.72876,21.88786,0,
0.151124670131403,0,2.163173,79.97473,17.68285,0.179248,
0.151415854466917,12.50456,0.875727,84.17072,2.448993,0,
0.15170703880243,2.059726,6.248217,80.70136,10.9907,0,
0.151998223137943,5.819317,0,84.03506,10.14562,0,
0.152289407473457,11.13443,0,72.52538,16.34019,0,
0.15258059180897,7.332141,0,81.54092,11.12694,0,
0.152871776144483,5.138517,0.050361,92.39407,2.417056,0,
0.153162960479996,11.7846,0,79.70399,8.51142,0,
0.15345414481551,6.691167,0,83.52126,9.78758,0,
0.153745329151023,3.260006,0,85.56832,11.17167,0,
0.154036513486536,8.948817,2.431115,83.38892,5.231143,0,
0.15432769782205,8.350003,0,89.61073,2.039272,0,
0.154618882157563,14.43297,0,80.78405,4.782979,0,
0.154910066493076,7.794632,0,87.22639,4.978974,0,
0.155201250828589,5.768158,0.730532,93.50131,0,0,
0.155492435164103,4.505707,3.97971,84.4062,6.690774,0.417605,
0.155783619499616,8.394688,1.446015,78.89185,11.26745,0,
0.156074803835129,6.831522,1.284605,91.88387,0,0,
0.156365988170643,3.906177,0,88.60619,7.487636,0,
0.156657172506156,0.40514,3.767821,85.23192,10.59512,0,
0.156948356841669,3.335359,6.135268,77.89094,12.63844,0,
0.157239541177183,4.714842,0,87.8106,7.474558,0,
0.157530725512696,8.299612,0,82.91728,8.783102,0,
0.157821909848209,13.22096,0.527699,78.58211,7.669237,0,
0.158113094183723,5.356539,0.978174,93.61589,0,0.0494,
0.158404278519236,5.342402,3.15954,89.6216,1.876456,0,
0.158695462854749,3.635873,3.968668,87.60301,4.792448,0,
0.158986647190262,8.517244,1.313306,79.41525,10.7542,0,
0.159277831525776,15.32335,0,84.67665,0,0,
0.159569015861289,8.090371,0.959557,80.77774,10.17233,0,
0.159860200196802,2.05153,0,96.87154,1.07693,0,
0.160151384532316,4.489344,0,88.61108,6.899581,0,
0.160442568867829,10.6562,1.861542,83.5138,3.968458,0,
0.160733753203342,0,0,88.03799,11.96201,0,
0.161024937538856,10.51199,3.856128,81.59887,4.033014,0,
0.161316121874369,13.35095,2.16881,84.48023,0,0,
0.161607306209882,14.49497,0,85.50504,0,0,
0.161898490545395,16.38903,0,75.26537,8.345603,0,
0.162189674880909,8.14815,0,87.6382,4.213647,0,
0.162480859216422,8.663517,5.644153,81.4873,4.205031,0,
0.162772043551935,3.036157,1.48847,81.13733,13.28304,1.054994,
0.163063227887449,4.91175,2.919667,92.16859,0,0,
0.163354412222962,0.833855,1.761533,97.40461,0,0,
0.163645596558475,6.515948,4.994127,88.48992,0,0,
0.163936780893989,6.062153,0.71755,93.2203,0,0,
0.164227965229502,9.439384,1.88973,82.15369,6.517188,0,
0.164519149565015,5.139318,0.729232,77.19326,16.93819,0,
0.164810333900529,3.698188,1.688036,88.70612,5.90766,0,
0.165101518236042,4.030417,0.425497,91.91421,3.629879,0,
0.165392702571555,7.580536,0,92.41946,0,0,
0.165683886907068,5.61551,0,88.44093,5.943567,0,
0.165975071242582,6.246855,0,85.28262,8.470522,0,
0.166266255578095,1.090922,0,92.54252,6.366561,0,
0.166557439913608,5.142,3.671571,90.14035,0,1.046081,
0.166848624249122,9.574392,0,90.42561,0,0,
0.167139808584635,3.228656,0,89.91149,6.859851,0,
0.167430992920148,6.664596,1.988972,74.88197,16.07525,0.389217,
0.167722177255661,5.732752,0.717125,73.41357,20.13655,0,
0.168013361591175,4.357414,0.539091,90.81248,4.291015,0,
0.168304545926688,2.816903,1.116311,96.06679,0,0,
0.168595730262201,4.301573,0.771285,94.92714,0,0,
0.168886914597715,11.00356,2.839737,80.74695,5.409754,0,
0.169178098933228,9.631922,0,88.20271,2.16537,0,
0.169469283268741,4.021921,2.335374,88.77329,4.869413,0,
0.169760467604255,4.896425,0.562682,85.3586,9.182298,0,
0.170051651939768,6.878305,2.164957,84.57977,6.376969,0,
0.170342836275281,0,2.432746,95.37698,1.825913,0.364356,
0.170634020610795,2.705812,0,89.28129,8.0129,0,
0.170925204946308,7.063508,0.957195,90.73843,1.240862,0,
0.171216389281821,8.936155,0.506467,83.80972,6.747656,0,
0.171507573617334,8.353477,1.575034,71.40026,18.67123,0,
0.171798757952848,13.74235,0,86.2046,0.053057,0,
0.172089942288361,3.691946,0,86.7105,9.597554,0,
0.172381126623874,8.499675,0,89.79535,1.704974,0,
0.172672310959388,10.65603,1.932281,87.41168,0,0,
0.172963495294901,2.665171,0,97.33483,0,0,
0.173254679630414,4.229775,1.588976,89.58359,4.597659,0,
0.173545863965927,2.923416,1.683794,94.01158,1.381209,0,
0.173837048301441,4.984904,0,87.35991,7.364314,0.290871,
0.174128232636954,4.612301,4.260288,91.12741,0,0,
0.174419416972467,0,0.401779,97.69968,1.295197,0.60335,
0.174710601307981,3.028888,0,93.3054,3.665717,0,
0.175001785643494,11.80093,0,80.4332,7.765865,0,
0.175292969979007,6.01165,1.591464,82.68772,9.709162,0,
0.175584154314521,5.030739,2.725664,77.79957,14.44403,0,
0.175875338650034,6.299994,1.433224,92.26678,0,0,
0.176166522985547,5.999292,0.555359,93.19792,0.247424,0,
0.176457707321061,12.91784,0,84.50141,2.580752,0,
0.176748891656574,9.139832,0.326681,78.16825,12.36523,0,
0.177040075992087,14.83575,3.10328,76.39321,5.667756,0,
0.1773312603276,10.84205,0.564648,88.5933,0,0,
0.177622444663114,4.31533,0,90.72558,4.947101,0.011989,
0.177913628998627,5.06602,0.032458,89.30054,5.600981,0,
0.17820481333414,6.496627,1.508753,82.9057,9.088921,0,
0.178495997669654,0.241285,0,99.75871,0,0,
0.178787182005167,4.762548,0,87.40616,7.488084,0.343206,
0.17907836634068,4.071194,0,95.12843,0.800375,0,
0.179369550676194,5.57451,3.427218,90.99827,0,0,
0.179660735011707,0.973777,0.789452,87.05261,11.18416,0,
0.17995191934722,3.526172,1.289866,93.1199,2.064057,0,
0.180243103682733,7.02858,0,89.73401,3.237413,0,
0.180534288018247,2.958403,0.089918,88.31871,8.632969,0,
0.18082547235376,6.129993,0.014836,85.31755,8.353895,0.183727,
0.181116656689273,8.273546,0.460038,86.93391,4.332514,0,
0.181407841024787,6.29585,0,93.70415,0,0,
0.1816990253603,7.441083,0,92.4925,0.066419,0,
0.181990209695813,6.340913,0,75.99818,17.0864,0.574513,
0.182281394031327,12.10749,3.252746,78.40961,6.230157,0,
0.18257257836684,5.946728,0,91.19968,2.853595,0,
0.182863762702353,3.820362,0,91.7549,4.424739,0,
0.183154947037867,8.988264,0,89.95689,0,1.054842,
0.18344613137338,5.682094,0,82.03504,12.28287,0,
0.183737315708893,0.289886,1.0506,88.53335,10.12617,0,
0.184028500044406,4.166239,1.407743,87.0454,7.380616,0,
0.18431968437992,2.051733,0.818839,78.28911,18.84032,0,
0.184610868715433,5.274573,0.016997,85.3737,9.334737,0,
0.184902053050946,4.437307,0.277675,91.66235,3.622675,0,
0.18519323738646,6.272445,2.068678,78.13219,13.3535,0.173179,
0.185484421721973,0,0,90.32616,9.673832,0,
0.185775606057486,5.58305,1.365692,91.93636,1.114896,0,
0.186066790392999,6.191729,0,93.80827,0,0,
0.186357974728513,0,0.718178,97.3651,1.916723,0,
0.186649159064026,2.281965,0,97.71803,0,0,
0.186940343399539,0.210095,2.070771,93.42051,4.298629,0,
0.187231527735053,2.773821,0,90.58808,3.26442,3.373681,
0.187522712070566,1.853356,3.636577,94.51007,0,0,
0.187813896406079,7.732697,0,92.2673,0,0,
0.188105080741593,4.704597,0.041875,90.35717,4.89636,0,
0.188396265077106,7.40375,3.027565,82.07945,7.489233,0,
0.188687449412619,1.108568,2.495028,93.31114,3.085263,0,
0.188978633748133,7.894255,1.297713,87.17544,2.90509,0.727506,
0.189269818083646,1.521632,0,91.91597,5.115771,1.446629,
0.189561002419159,8.892386,0.578592,76.95515,11.32714,2.246725,
0.189852186754672,8.61768,0,91.38232,0,0,
0.190143371090186,8.954085,0,84.70847,6.337451,0,
0.190434555425699,8.900243,0,91.09975,0,0,
0.190725739761212,2.702825,1.523252,95.09565,0.678275,0,
0.191016924096726,7.942157,0,89.83546,2.222384,0,
0.191308108432239,4.107165,0,92.29906,3.59377,0,
0.191599292767752,12.17785,1.050128,77.2,9.572021,0,
0.191890477103265,6.548781,1.57157,83.00825,8.871402,0,
0.192181661438779,8.503883,0,83.45638,8.039738,0,
0.192472845774292,6.550538,0,79.96352,13.48594,0,
0.192764030109805,7.77986,1.199492,86.36228,4.658363,0,
0.193055214445319,3.270842,1.409649,92.02908,3.290432,0,
0.193346398780832,12.46055,0,82.03148,5.507966,0,
0.193637583116345,6.464424,1.181613,85.51119,6.842769,0,
0.193928767451859,4.255102,0,92.14699,3.597911,0,
0.194219951787372,6.777732,2.770111,87.04924,3.402917,0,
0.194511136122885,3.532381,2.194926,91.13026,3.142428,0,
0.194802320458399,2.321792,1.20822,93.59692,2.873063,0,
0.195093504793912,5.663173,0.204365,84.27658,7.768745,2.087133,
0.195384689129425,7.277477,1.060617,90.76983,0.892076,0,
0.195675873464938,6.747592,2.98081,90.2716,0,0,
0.195967057800452,8.20056,2.378579,88.82856,0,0.592303,
0.196258242135965,0.659376,0.981515,98.35911,0,0,
0.196549426471478,11.84636,0,77.68681,10.46684,0,
0.196840610806992,6.916796,0,93.08321,0,0,
0.197131795142505,4.801796,0.673479,91.58202,0,2.942706,
0.197422979478018,6.227478,2.324505,80.46104,10.98698,0,
0.197714163813532,9.312433,0.356269,87.66392,0.606222,2.061156,
0.198005348149045,5.820957,0,94.17905,0,0,
0.198296532484558,8.069465,1.073234,84.05592,6.80138,0,
0.198587716820071,3.708574,2.224528,85.14742,8.919483,0,
0.198878901155585,3.326439,0,90.40131,6.27225,0,
0.199170085491098,3.743519,0,87.28557,8.648723,0.322186,
0.199461269826611,3.757561,4.000269,85.01962,7.222559,0,
0.199752454162125,0.775101,1.214429,90.32079,7.689685,0,
0.200043638497638,8.594071,0,81.0071,10.39883,0,
0.200334822833151,6.040707,3.040423,90.91887,0,0,
0.200626007168665,8.114625,0,83.39389,8.267543,0.223942,
0.200917191504178,4.601025,0,86.2573,9.141676,0,
0.201208375839691,8.554191,0,89.81418,0,1.631629,
0.201499560175204,7.916439,0,91.74224,0.341318,0,
0.201790744510718,4.381922,0,94.60323,1.014851,0,
0.202081928846231,4.316148,1.849713,93.83414,0,0,
0.202373113181744,3.967057,4.582985,87.88403,1.897752,1.668174,
0.202664297517258,4.277909,0,78.84689,16.8752,0,
0.202955481852771,0,0.154711,91.07563,8.769657,0,
0.203246666188284,1.341155,0.812268,93.60059,4.245981,0,
0.203537850523798,7.629183,0,91.33299,1.037828,0,
0.203829034859311,6.978681,0.721544,88.48168,3.818093,0,
0.204120219194824,11.89395,2.588862,81.61971,3.897475,0,
0.204411403530337,2.226546,0,92.65571,5.117743,0,
0.204702587865851,4.25421,2.125774,93.37767,0,0.242342,
0.204993772201364,6.349361,0,78.14473,15.50591,0,
0.205284956536877,11.29979,2.610168,76.76006,9.329988,0,
0.205576140872391,3.865703,0,93.59311,2.541187,0,
0.205867325207904,4.893078,0,89.04357,6.06335,0,
0.206158509543417,9.025175,0,88.37504,2.599784,0,
0.206449693878931,3.954103,1.209939,93.94956,0,0.886398,
0.206740878214444,9.539021,0,90.46098,0,0,
0.207032062549957,11.45738,0,84.38127,0,4.161347,
0.20732324688547,4.396646,0,88.40121,7.202147,0,
0.207614431220984,2.272624,0.622904,95.2426,1.158183,0.703689,
0.207905615556497,7.675637,1.18104,87.72219,3.42113,0,
0.20819679989201,2.508773,2.144362,95.34686,0,0,
0.208487984227524,9.481806,0.420488,89.89384,0.062669,0.141197,
0.208779168563037,2.854239,1.459376,95.68639,0,0,
0.20907035289855,3.77952,0,89.64157,6.578908,0,
0.209361537234064,3.34377,0,87.81541,8.840817,0,
0.209652721569577,2.121066,0,97.87894,0,0,
0.20994390590509,1.747599,0.912037,85.50309,11.83727,0,
0.210235090240603,12.57017,0,82.02895,5.400881,0,
0.210526274576117,7.293237,1.596443,85.11473,5.995586,0,
0.21081745891163,8.139036,3.005338,87.95672,0.542708,0.356202,
0.211108643247143,7.438189,2.683608,81.94777,7.930434,0,
0.211399827582657,0.125453,0,98.67767,0.627765,0.56911,
0.21169101191817,5.540272,0,94.03283,0.426901,0,
0.211982196253683,10.01199,0,79.09361,10.89441,0,
0.212273380589197,0.100659,1.466306,90.67038,7.762658,0,
0.21256456492471,6.182314,0.80726,89.13192,3.878506,0,
0.212855749260223,4.507996,4.360128,81.38345,9.748427,0,
0.213146933595737,9.417266,0,89.14931,1.43342,0,
0.21343811793125,6.365398,0,89.14333,2.326942,2.164335,
0.213729302266763,4.215708,0,95.78429,0,0,
0.214020486602276,6.28343,2.230233,91.33954,0.146795,0,
0.21431167093779,2.920197,0,95.99887,1.080932,0,
0.214602855273303,6.14544,0,88.62206,5.232498,0,
0.214894039608816,10.56751,0,84.7788,4.65369,0,
0.21518522394433,2.205655,0,91.55483,6.239514,0,
0.215476408279843,4.597859,0,95.40214,0,0,
0.215767592615356,7.713687,0,88.87881,3.407495,0,
0.21605877695087,9.358617,0.533397,83.1433,6.964681,0,
0.216349961286383,6.928361,0,89.95465,2.986769,0.130219,
0.216641145621896,0.1255,1.875142,97.99936,0,0,
0.216932329957409,11.68879,0.234381,87.44681,0.630018,0,
0.217223514292923,5.92706,0,84.99862,9.07432,0,
0.217514698628436,10.79378,1.215491,87.99073,0,0,
0.217805882963949,2.427572,0,95.36887,2.203561,0,
0.218097067299463,5.662591,0.964194,83.98169,9.391523,0,
0.218388251634976,4.447847,1.399329,94.15282,0,0,
0.218679435970489,1.973268,0.326588,97.70014,0,0,
0.218970620306003,11.434,2.063064,86.50294,0,0,
0.219261804641516,10.05518,0,89.94482,0,0,
0.219552988977029,10.64873,0,82.24014,7.111128,0,
0.219844173312542,5.693247,0,92.71582,0,1.590931,
0.220135357648056,4.092012,0,95.90799,0,0,
0.220426541983569,7.108742,2.583243,82.16718,8.140829,0,
0.220717726319082,4.132987,0,84.48094,8.657749,2.728325,
0.221008910654596,2.113668,0,92.09663,5.789696,0,
0.221300094990109,6.51331,0,79.89715,13.58954,0,
0.221591279325622,5.172343,1.530722,89.2551,4.04184,0,
0.221882463661135,5.429122,0,90.57256,3.998322,0,
0.222173647996649,8.928509,0,84.45487,6.616621,0,
0.222464832332162,6.849659,0,91.98765,1.162696,0,
0.222756016667675,7.322312,0,92.67769,0,0,
0.223047201003189,5.734842,1.289058,83.66445,8.221198,1.090449,
0.223338385338702,1.329358,1.716483,90.46227,6.491888,0,
0.223629569674215,3.035362,0.232993,88.5215,8.210149,0,
0.223920754009729,6.272111,0.205567,93.52232,0,0,
0.224211938345242,4.601301,2.624946,90.78155,1.992207,0,
0.224503122680755,11.0528,0,88.9472,0,0,
0.224794307016269,2.015412,2.037144,90.80994,5.137507,0,
0.225085491351782,7.173864,0,91.4235,0,1.402638,
0.225376675687295,6.570761,1.710013,85.57761,6.14162,0,
0.225667860022808,4.859919,0.549646,88.48846,0,6.101978,
0.225959044358322,1.412755,0,90.94416,7.643083,0,
0.226250228693835,5.874292,4.417252,83.84322,5.865243,0,
0.226541413029348,7.434064,1.024714,83.74735,7.485822,0.308044,
0.226832597364862,4.709503,3.220545,92.06995,0,0,
0.227123781700375,8.208828,1.946668,83.52296,6.321539,0,
0.227414966035888,6.467806,0,91.6008,1.931397,0,
0.227706150371402,4.017076,0,95.98293,0,0,
0.227997334706915,5.337759,0,91.16476,3.497474,0,
0.228288519042428,5.638972,0,86.28961,8.071419,0,
0.228579703377941,8.869487,0,88.60558,2.008672,0.516257,
0.228870887713455,5.821167,0,92.46593,0.89472,0.818188,
0.229162072048968,7.908719,0,92.09128,0,0,
0.229453256384481,7.840099,0,90.04804,2.111855,0,
0.229744440719995,9.830545,0,90.16946,0,0,
0.230035625055508,7.417068,0,85.69041,6.732607,0.159912,
0.230326809391021,10.06461,0,89.93539,0,0,
0.230617993726535,4.795396,2.5354,88.88165,3.110768,0.676786,
0.230909178062048,11.28451,0,88.71548,0,0,
0.231200362397561,4.854216,0,86.6665,8.479286,0,
0.231491546733074,4.00687,0,92.89735,1.759347,1.336436,
0.231782731068588,12.04577,0.195437,87.7588,0,0,
0.232073915404101,9.826503,0,83.92931,6.244191,0,
0.232365099739614,8.878316,0.225386,88.94279,1.953507,0,
0.232656284075128,7.242878,0.328356,88.20687,4.221891,0,
0.232947468410641,4.544818,0.611314,86.49409,7.133831,1.215948,
0.233238652746154,2.792473,0,97.20753,0,0,
0.233529837081668,9.629272,0,89.52853,0.842194,0,
0.233821021417181,13.26738,1.781063,82.8204,2.131159,0,
0.234112205752694,5.312384,0.901081,85.53822,8.248312,0,
0.234403390088208,11.29512,0,81.97052,5.356457,1.377902,
0.234694574423721,5.184445,0.490591,91.12517,2.820582,0.379214,
0.234985758759234,2.659705,0,94.26413,3.076163,0,
0.235276943094747,4.918318,0.264635,94.81705,0,0,
0.235568127430261,4.968513,1.043039,90.92547,0.654175,2.408805,
0.235859311765774,8.784743,0,86.84422,4.371037,0,
0.236150496101287,8.039623,1.398134,82.30357,7.590921,0.667751,
0.236441680436801,7.522244,0,86.56267,5.91509,0,
0.236732864772314,3.9902,0.61711,92.74982,2.642874,0,
0.237024049107827,6.262575,3.02394,84.21966,6.474818,0.019009,
0.23731523344334,5.377691,0.447773,88.42664,0,5.747899,
0.237606417778854,7.100811,0.178314,89.97468,2.746194,0,
0.237897602114367,11.96867,0,82.75294,5.278385,0,
0.23818878644988,8.439465,0,82.10899,7.990815,1.460737,
0.238479970785394,12.89085,0.605224,79.93198,5.377931,1.194025,
0.238771155120907,4.793355,2.45686,90.8017,1.94809,0,
0.23906233945642,10.56492,2.271294,85.77196,1.391833,0,
0.239353523791934,0.910843,3.561704,90.93699,4.590464,0,
0.239644708127447,12.53975,0.369521,81.95757,4.666105,0.467055,
0.23993589246296,5.135762,0,91.61848,3.116226,0.129533,
0.240227076798473,8.584597,0,91.41541,0,0,
0.240518261133987,6.857353,1.146217,83.39342,8.60301,0,
0.2408094454695,7.242095,2.085806,84.72874,5.943361,0,
0.241100629805013,7.124694,0,92.87531,0,0,
0.241391814140527,8.884007,0,90.28048,0.835515,0,
0.24168299847604,8.800879,0.428029,87.35358,3.417503,0,
0.241974182811553,6.688419,0,91.36948,1.942105,0,
0.242265367147067,3.929409,0,90.13602,5.934568,0,
0.24255655148258,3.435981,1.326713,89.86755,5.369763,0,
0.242847735818093,6.630435,0,87.96404,5.405522,0,
0.243138920153606,4.737175,0,95.26283,0,0,
0.24343010448912,7.415065,2.491573,90.03207,0.061299,0,
0.243721288824633,8.183734,0,88.886,2.17318,0.757083,
0.244012473160146,4.860473,0.380964,88.36542,6.393144,0,
0.24430365749566,6.876812,0.522186,83.24797,9.353033,0,
0.244594841831173,6.261589,1.080327,92.65808,0,0,
0.244886026166686,10.40654,0,89.59345,0,0,
0.2451772105022,3.207924,2.485759,79.40919,14.89712,0,
0.245468394837713,10.1043,1.222299,81.01391,7.659494,0,
0.245759579173226,3.679992,3.529726,92.79028,0,0,
0.24605076350874,3.34671,0,88.28429,8.369003,0,
0.246341947844253,5.713642,0,90.71124,3.575124,0,
0.246633132179766,8.430256,2.915726,86.0871,2.566925,0,
0.246924316515279,7.987075,0,92.01292,0,0,
0.247215500850793,8.200271,0,91.10265,0,0.697086,
0.247506685186306,1.935615,3.6235,83.97956,10.46133,0,
0.247797869521819,3.903775,0,88.6311,7.465129,0,
0.248089053857333,12.51413,0,87.48587,0,0,
0.248380238192846,11.46943,0,81.1435,7.387071,0,
0.248671422528359,6.7707,3.812915,89.41638,0,0,
0.248962606863873,13.41874,0.608821,78.87518,7.097259,0,
0.249253791199386,3.365707,0,92.65199,3.982309,0,
0.249544975534899,4.860514,0.231433,88.99503,5.913019,0,
0.249836159870412,6.666532,0,88.40704,4.926431,0,
0.250127344205926,3.053078,0.6165,96.33042,0,0,
0.250418528541439,5.269517,1.919679,78.11926,13.60126,1.090282,
0.250709712876952,4.989067,0,93.32628,1.344419,0.340237,
0.251000897212466,3.673855,0.187862,94.88448,1.253797,0,
0.251292081547979,9.09763,0.281181,90.54497,0,0.076223,
0.251583265883492,4.485077,0,92.7869,0,2.728017,
0.251874450219006,3.3935,2.873312,91.19479,2.538392,0,
0.252165634554519,4.396927,0.145533,86.32713,9.130407,0,
0.252456818890032,6.982638,0,93.01736,0,0,
0.252748003225545,4.15912,0,90.32137,5.519511,0,
0.253039187561059,3.434767,0.839156,90.11987,5.6062,0,
0.253330371896572,7.164308,0.332564,88.79839,3.704733,0,
0.253621556232085,9.435238,2.262068,86.0479,2.25479,0,
0.253912740567599,6.89195,0,89.88976,3.218287,0,
0.254203924903112,4.854718,3.355164,86.18339,5.60673,0,
0.254495109238625,7.373025,1.06047,91.56651,0,0,
0.254786293574139,8.71493,0.087568,90.49249,0,0.705009,
0.255077477909652,5.029973,0,74.76344,20.05533,0.15125,
0.255368662245165,9.211604,0,90.66639,0,0.122004,
0.255659846580678,7.851811,0.492657,90.88263,0.772902,0,
0.255951030916192,4.268363,0,86.0485,9.683133,0,
0.256242215251705,11.06021,0,86.9622,0.352732,1.624859,
0.256533399587218,2.480503,0.148017,97.37148,0,0,
0.256824583922732,3.576844,0,88.07252,8.350637,0,
0.257115768258245,7.391444,5.265197,79.06222,8.281141,0,
0.257406952593758,4.460004,0,93.59236,0,1.947635,
0.257698136929272,6.311216,0.646199,88.99281,4.049783,0,
0.257989321264785,9.461739,0,85.85957,4.678688,0,
0.258280505600298,4.484887,0,94.07276,1.44235,0,
0.258571689935811,6.757451,1.249242,91.99331,0,0,
0.258862874271325,10.47778,1.500901,83.837,3.338421,0.845903,
0.259154058606838,7.075062,0,88.86568,3.934111,0.125146,
0.259445242942351,8.669024,0,76.50225,14.82872,0,
0.259736427277865,10.67431,0.246712,87.58019,0,1.498786,
0.260027611613378,6.429902,0,90.19668,3.37342,0,
0.260318795948891,8.270403,4.669399,79.48072,7.579479,0,
0.260609980284405,5.419713,0.873636,80.59911,12.58168,0.525855,
0.260901164619918,7.170915,1.178396,91.65069,0,0,
0.261192348955431,8.1881,1.883766,89.92813,0,0,
0.261483533290944,6.334634,0,92.8504,0.814962,0,
0.261774717626458,7.087013,0.953633,90.98189,0,0.977465,
0.262065901961971,7.581161,0,92.12087,0.297969,0,
0.262357086297484,5.078595,2.495726,91.6608,0,0.764878,
0.262648270632998,4.735762,0,90.51759,4.746642,0,
0.262939454968511,8.059941,4.639335,87.05628,0.24444,0,
0.263230639304024,3.224554,3.443336,93.33211,0,0,
0.263521823639538,3.166115,0,96.83389,0,0,
0.263813007975051,6.836374,0,86.11533,6.923248,0.125045,
0.264104192310564,7.48056,1.322784,91.19666,0,0,
0.264395376646077,7.885874,0,87.40009,4.433846,0.280197,
0.264686560981591,2.461243,0.914514,90.18414,6.440103,0,
0.264977745317104,6.572902,0.237385,93.18971,0,0,
0.265268929652617,9.402972,0,85.81321,4.783819,0,
0.265560113988131,6.587529,0.297973,87.76627,5.348223,0,
0.265851298323644,9.839364,0.108048,77.32843,12.72416,0,
0.266142482659157,5.305792,0,94.23482,0.404353,0.055039,
0.266433666994671,8.957974,0,84.37514,6.666882,0,
0.266724851330184,5.222241,2.247911,88.64526,3.884594,0,
0.267016035665697,10.055,3.983282,78.85702,7.104705,0,
0.26730722000121,6.690609,0,93.30939,0,0,
0.267598404336724,5.706922,0,92.86929,0.859002,0.564791,
0.267889588672237,6.638299,1.299523,92.06218,0,0,
0.26818077300775,7.237177,0,89.66946,3.093358,0,
0.268471957343264,0,1.353755,98.50975,0.136494,0,
0.268763141678777,2.727641,0,93.41527,3.857088,0,
0.26905432601429,1.046277,2.44004,96.41021,0.103472,0,
0.269345510349804,9.828773,0.277151,89.89407,0,0,
0.269636694685317,13.75025,1.032567,81.90372,1.210487,2.102965,
0.26992787902083,11.5275,0,85.52165,2.538329,0.412527,
0.270219063356344,5.080394,3.350626,90.15007,0,1.418907,
0.270510247691857,5.052777,0,94.94722,0,0,
0.27080143202737,8.77667,0.427099,87.58155,0.62443,2.590248,
0.271092616362883,7.970488,0,85.77045,4.645638,1.61342,
0.271383800698397,6.852391,0,93.14761,0,0,
0.27167498503391,7.070138,1.178479,91.75138,0,0,
0.271966169369423,3.369776,2.254231,94.37599,0,0,
0.272257353704937,6.982744,0,91.15847,1.858784,0,
0.27254853804045,9.087368,3.591521,87.32111,0,0,
0.272839722375963,3.401659,2.423822,90.8797,3.294822,0,
0.273130906711477,7.901516,0,87.89006,4.208421,0,
0.27342209104699,16.17528,0,82.25418,1.570544,0,
0.273713275382503,6.25592,0,90.51564,3.228437,0,
0.274004459718016,7.867227,2.456596,89.67618,0,0,
0.27429564405353,3.78835,1.817796,93.00632,0,1.387536,
0.274586828389043,7.75212,0,86.98223,5.265647,0,
0.274878012724556,10.18962,0,82.43282,7.377569,0,
0.27516919706007,13.97438,0.263225,84.26772,0,1.494678,
0.275460381395583,8.813008,1.218033,86.36449,3.604465,0,
