Row_by_Pixel,Corrosion_Depth_Ratio,,prob.,cumulative prob
4931,0.019,,,0.517632242
4932,0.019,,,0.517737196
4933,0.019,,,0.517842149
4934,0.019,,,0.517947103
4935,0.019,,,0.518052057
4936,0.019,,,0.518157011
4937,0.019,,,0.518261965
4938,0.019,,,0.518366919
4939,0.019,,,0.518471872
4940,0.019,,,0.518576826
4941,0.019,,,0.51868178
4942,0.019,,,0.518786734
4943,0.019,,,0.518891688
4944,0.019,,,0.518996641
4945,0.019,,,0.519101595
4946,0.019,,,0.519206549
4947,0.019,,,0.519311503
4948,0.019,,,0.519416457
4949,0.019,,,0.519521411
4950,0.019,,,0.519626364
4951,0.019,,,0.519731318
4952,0.019,,,0.519836272
4953,0.019,,,0.519941226
4954,0.019,,,0.52004618
4955,0.019,,,0.520151134
4956,0.019,,,0.520256087
4957,0.019,,,0.520361041
4958,0.019,,,0.520465995
4959,0.019,,,0.520570949
4960,0.019,,,0.520675903
4961,0.019,,,0.520780856
4962,0.019,,,0.52088581
4963,0.019,,,0.520990764
4964,0.019,,,0.521095718
4965,0.019,,,0.521200672
4966,0.019,,,0.521305626
4967,0.019,,,0.521410579
4968,0.019,,,0.521515533
4969,0.019,,,0.521620487
4970,0.019,,,0.521725441
4971,0.019,,,0.521830395
4972,0.019,,,0.521935348
4973,0.019,,,0.522040302
4974,0.019,,,0.522145256
4975,0.019,,,0.52225021
4976,0.019,,,0.522355164
4977,0.019,,,0.522460118
4978,0.019,,,0.522565071
4979,0.019,,,0.522670025
4980,0.019,,,0.522774979
4981,0.019,,,0.522879933
4982,0.019,,,0.522984887
4983,0.019,,,0.52308984
4984,0.019,,,0.523194794
4985,0.019,,,0.523299748
4986,0.019,,,0.523404702
4987,0.019,,,0.523509656
4988,0.019,,,0.52361461
4989,0.019,,,0.523719563
4990,0.019,,,0.523824517
4991,0.019,,,0.523929471
4992,0.019,,,0.524034425
4993,0.019,,,0.524139379
4994,0.019,,,0.524244332
4995,0.019,,,0.524349286
4996,0.019,,,0.52445424
4997,0.019,,,0.524559194
4998,0.019,,,0.524664148
4999,0.019,,,0.524769102
5000,0.019,,,0.524874055
5001,0.019,,,0.524979009
5002,0.019,,,0.525083963
5003,0.019,,,0.525188917
5004,0.019,,,0.525293871
5005,0.019,,,0.525398825
5006,0.019,,,0.525503778
5007,0.019,,,0.525608732
5008,0.019,,,0.525713686
5009,0.019,,,0.52581864
5010,0.019,,,0.525923594
5011,0.019,,,0.526028547
5012,0.019,,,0.526133501
5013,0.019,,,0.526238455
5014,0.019,,,0.526343409
5015,0.019,,,0.526448363
5016,0.019,,,0.526553317
5017,0.019,,,0.52665827
5018,0.019,,,0.526763224
5019,0.019,,,0.526868178
5020,0.019,,,0.526973132
5021,0.02,,,0.527078086
5022,0.02,,,0.527183039
5023,0.02,,,0.527287993
5024,0.02,,,0.527392947
5025,0.02,,,0.527497901
5026,0.02,,,0.527602855
5027,0.02,,,0.527707809
5028,0.02,,,0.527812762
5029,0.02,,,0.527917716
5030,0.02,,,0.52802267
5031,0.02,,,0.528127624
5032,0.02,,,0.528232578
5033,0.02,,,0.528337531
5034,0.02,,,0.528442485
5035,0.02,,,0.528547439
5036,0.02,,,0.528652393
5037,0.02,,,0.528757347
5038,0.02,,,0.528862301
5039,0.02,,,0.528967254
5040,0.02,,,0.529072208
5041,0.02,,,0.529177162
5042,0.02,,,0.529282116
5043,0.02,,,0.52938707
5044,0.02,,,0.529492024
5045,0.02,,,0.529596977
5046,0.02,,,0.529701931
5047,0.02,,,0.529806885
5048,0.02,,,0.529911839
5049,0.02,,,0.530016793
5050,0.02,,,0.530121746
5051,0.02,,,0.5302267
5052,0.02,,,0.530331654
5053,0.02,,,0.530436608
5054,0.02,,,0.530541562
5055,0.02,,,0.530646516
5056,0.02,,,0.530751469
5057,0.02,,,0.530856423
5058,0.02,,,0.530961377
5059,0.02,,,0.531066331
5060,0.02,,,0.531171285
5061,0.02,,,0.531276238
5062,0.02,,,0.531381192
5063,0.02,,,0.531486146
5064,0.02,,,0.5315911
5065,0.02,,,0.531696054
5066,0.02,,,0.531801008
5067,0.02,,,0.531905961
5068,0.02,,,0.532010915
5069,0.02,,,0.532115869
5070,0.02,,,0.532220823
5071,0.02,,,0.532325777
5072,0.02,,,0.53243073
5073,0.02,,,0.532535684
5074,0.02,,,0.532640638
5075,0.02,,,0.532745592
5076,0.02,,,0.532850546
5077,0.02,,,0.5329555
5078,0.02,,,0.533060453
5079,0.02,,,0.533165407
5080,0.02,,,0.533270361
5081,0.02,,,0.533375315
5082,0.02,,,0.533480269
5083,0.02,,,0.533585223
5084,0.02,,,0.533690176
5085,0.02,,,0.53379513
5086,0.02,,,0.533900084
5087,0.02,,,0.534005038
5088,0.02,,,0.534109992
5089,0.02,,,0.534214945
5090,0.02,,,0.534319899
5091,0.02,,,0.534424853
5092,0.02,,,0.534529807
5093,0.02,,,0.534634761
5094,0.02,,,0.534739715
5095,0.02,,,0.534844668
5096,0.02,,,0.534949622
5097,0.02,,,0.535054576
5098,0.02,,,0.53515953
5099,0.02,,,0.535264484
5100,0.02,,,0.535369437
5101,0.02,,,0.535474391
5102,0.02,,,0.535579345
5103,0.02,,,0.535684299
5104,0.02,,,0.535789253
5105,0.02,,,0.535894207
5106,0.02,,,0.53599916
5107,0.02,,,0.536104114
5108,0.02,,,0.536209068
5109,0.02,,,0.536314022
5110,0.02,,,0.536418976
5111,0.02,,,0.536523929
5112,0.02,,,0.536628883
5113,0.02,,,0.536733837
5114,0.02,,,0.536838791
5115,0.02,,,0.536943745
5116,0.02,,,0.537048699
5117,0.02,,,0.537153652
5118,0.02,,,0.537258606
5119,0.02,,,0.53736356
5120,0.02,,,0.537468514
5121,0.02,,,0.537573468
5122,0.02,,,0.537678421
5123,0.02,,,0.537783375
5124,0.02,,,0.537888329
5125,0.02,,,0.537993283
5126,0.02,,,0.538098237
5127,0.02,,,0.538203191
5128,0.02,,,0.538308144
5129,0.02,,,0.538413098
5130,0.02,,,0.538518052
5131,0.02,,,0.538623006
5132,0.02,,,0.53872796
5133,0.02,,,0.538832914
5134,0.021,,,0.538937867
5135,0.021,,,0.539042821
5136,0.021,,,0.539147775
5137,0.021,,,0.539252729
5138,0.021,,,0.539357683
5139,0.021,,,0.539462636
5140,0.021,,,0.53956759
5141,0.021,,,0.539672544
5142,0.021,,,0.539777498
5143,0.021,,,0.539882452
5144,0.021,,,0.539987406
5145,0.022,,,0.540092359
5146,0.022,,,0.540197313
5147,0.022,,,0.540302267
5148,0.022,,,0.540407221
5149,0.022,,,0.540512175
5150,0.022,,,0.540617128
5151,0.022,,,0.540722082
5152,0.022,,,0.540827036
5153,0.022,,,0.54093199
5154,0.022,,,0.541036944
5155,0.022,,,0.541141898
5156,0.022,,,0.541246851
5157,0.022,,,0.541351805
5158,0.022,,,0.541456759
5159,0.022,,,0.541561713
5160,0.022,,,0.541666667
5161,0.022,,,0.54177162
5162,0.022,,,0.541876574
5163,0.022,,,0.541981528
5164,0.022,,,0.542086482
5165,0.022,,,0.542191436
5166,0.022,,,0.54229639
5167,0.022,,,0.542401343
5168,0.022,,,0.542506297
5169,0.022,,,0.542611251
5170,0.022,,,0.542716205
5171,0.022,,,0.542821159
5172,0.022,,,0.542926113
5173,0.022,,,0.543031066
5174,0.022,,,0.54313602
5175,0.022,,,0.543240974
5176,0.022,,,0.543345928
5177,0.022,,,0.543450882
5178,0.023,,,0.543555835
5179,0.023,,,0.543660789
5180,0.023,,,0.543765743
5181,0.023,,,0.543870697
5182,0.023,,,0.543975651
5183,0.023,,,0.544080605
5184,0.023,,,0.544185558
5185,0.023,,,0.544290512
5186,0.023,,,0.544395466
5187,0.023,,,0.54450042
5188,0.023,,,0.544605374
5189,0.023,,,0.544710327
5190,0.023,,,0.544815281
5191,0.023,,,0.544920235
5192,0.023,,,0.545025189
5193,0.023,,,0.545130143
5194,0.023,,,0.545235097
5195,0.023,,,0.54534005
5196,0.023,,,0.545445004
5197,0.023,,,0.545549958
5198,0.023,,,0.545654912
5199,0.023,,,0.545759866
5200,0.023,,,0.545864819
5201,0.023,,,0.545969773
5202,0.023,,,0.546074727
5203,0.023,,,0.546179681
5204,0.023,,,0.546284635
5205,0.023,,,0.546389589
5206,0.023,,,0.546494542
5207,0.023,,,0.546599496
5208,0.023,,,0.54670445
5209,0.023,,,0.546809404
5210,0.023,,,0.546914358
5211,0.023,,,0.547019312
5212,0.023,,,0.547124265
5213,0.023,,,0.547229219
5214,0.023,,,0.547334173
5215,0.023,,,0.547439127
5216,0.023,,,0.547544081
5217,0.023,,,0.547649034
5218,0.023,,,0.547753988
5219,0.023,,,0.547858942
5220,0.023,,,0.547963896
5221,0.023,,,0.54806885
5222,0.023,,,0.548173804
5223,0.023,,,0.548278757
5224,0.023,,,0.548383711
5225,0.023,,,0.548488665
5226,0.023,,,0.548593619
5227,0.023,,,0.548698573
5228,0.023,,,0.548803526
5229,0.023,,,0.54890848
5230,0.023,,,0.549013434
5231,0.023,,,0.549118388
5232,0.023,,,0.549223342
5233,0.023,,,0.549328296
5234,0.023,,,0.549433249
5235,0.023,,,0.549538203
5236,0.023,,,0.549643157
5237,0.023,,,0.549748111
5238,0.023,,,0.549853065
5239,0.023,,,0.549958018
5240,0.023,,,0.550062972
5241,0.023,,,0.550167926
5242,0.023,,,0.55027288
5243,0.023,,,0.550377834
5244,0.023,,,0.550482788
5245,0.023,,,0.550587741
5246,0.023,,,0.550692695
5247,0.023,,,0.550797649
5248,0.023,,,0.550902603
5249,0.023,,,0.551007557
5250,0.023,,,0.55111251
5251,0.023,,,0.551217464
5252,0.023,,,0.551322418
5253,0.023,,,0.551427372
5254,0.023,,,0.551532326
5255,0.023,,,0.55163728
5256,0.023,,,0.551742233
5257,0.023,,,0.551847187
5258,0.023,,,0.551952141
5259,0.023,,,0.552057095
5260,0.023,,,0.552162049
5261,0.023,,,0.552267003
5262,0.023,,,0.552371956
5263,0.023,,,0.55247691
5264,0.023,,,0.552581864
5265,0.023,,,0.552686818
5266,0.023,,,0.552791772
5267,0.023,,,0.552896725
5268,0.023,,,0.553001679
5269,0.023,,,0.553106633
5270,0.023,,,0.553211587
5271,0.023,,,0.553316541
5272,0.023,,,0.553421495
5273,0.023,,,0.553526448
5274,0.023,,,0.553631402
5275,0.023,,,0.553736356
5276,0.023,,,0.55384131
5277,0.023,,,0.553946264
5278,0.023,,,0.554051217
5279,0.023,,,0.554156171
5280,0.023,,,0.554261125
5281,0.023,,,0.554366079
5282,0.023,,,0.554471033
5283,0.023,,,0.554575987
5284,0.023,,,0.55468094
5285,0.023,,,0.554785894
5286,0.023,,,0.554890848
5287,0.023,,,0.554995802
5288,0.023,,,0.555100756
5289,0.023,,,0.555205709
5290,0.023,,,0.555310663
5291,0.023,,,0.555415617
5292,0.023,,,0.555520571
5293,0.023,,,0.555625525
5294,0.023,,,0.555730479
5295,0.023,,,0.555835432
5296,0.023,,,0.555940386
5297,0.023,,,0.55604534
5298,0.023,,,0.556150294
5299,0.023,,,0.556255248
5300,0.023,,,0.556360202
5301,0.023,,,0.556465155
5302,0.023,,,0.556570109
5303,0.023,,,0.556675063
5304,0.023,,,0.556780017
5305,0.023,,,0.556884971
5306,0.023,,,0.556989924
5307,0.023,,,0.557094878
5308,0.023,,,0.557199832
5309,0.023,,,0.557304786
5310,0.023,,,0.55740974
5311,0.023,,,0.557514694
5312,0.023,,,0.557619647
5313,0.023,,,0.557724601
5314,0.023,,,0.557829555
5315,0.023,,,0.557934509
5316,0.023,,,0.558039463
5317,0.023,,,0.558144416
5318,0.023,,,0.55824937
5319,0.023,,,0.558354324
5320,0.023,,,0.558459278
5321,0.023,,,0.558564232
5322,0.023,,,0.558669186
5323,0.023,,,0.558774139
5324,0.023,,,0.558879093
5325,0.023,,,0.558984047
5326,0.023,,,0.559089001
5327,0.023,,,0.559193955
5328,0.023,,,0.559298908
5329,0.023,,,0.559403862
5330,0.023,,,0.559508816
5331,0.023,,,0.55961377
5332,0.023,,,0.559718724
5333,0.023,,,0.559823678
5334,0.023,,,0.559928631
5335,0.023,,,0.560033585
5336,0.023,,,0.560138539
5337,0.023,,,0.560243493
5338,0.023,,,0.560348447
5339,0.023,,,0.560453401
5340,0.023,,,0.560558354
5341,0.023,,,0.560663308
5342,0.023,,,0.560768262
5343,0.023,,,0.560873216
5344,0.023,,,0.56097817
5345,0.023,,,0.561083123
5346,0.023,,,0.561188077
5347,0.023,,,0.561293031
5348,0.023,,,0.561397985
5349,0.023,,,0.561502939
5350,0.023,,,0.561607893
5351,0.023,,,0.561712846
5352,0.023,,,0.5618178
5353,0.023,,,0.561922754
5354,0.023,,,0.562027708
5355,0.023,,,0.562132662
5356,0.023,,,0.562237615
5357,0.023,,,0.562342569
5358,0.023,,,0.562447523
5359,0.023,,,0.562552477
5360,0.023,,,0.562657431
5361,0.023,,,0.562762385
5362,0.023,,,0.562867338
5363,0.023,,,0.562972292
5364,0.023,,,0.563077246
5365,0.023,,,0.5631822
5366,0.023,,,0.563287154
5367,0.023,,,0.563392107
5368,0.023,,,0.563497061
5369,0.023,,,0.563602015
5370,0.023,,,0.563706969
5371,0.023,,,0.563811923
5372,0.023,,,0.563916877
5373,0.023,,,0.56402183
5374,0.023,,,0.564126784
5375,0.023,,,0.564231738
5376,0.023,,,0.564336692
5377,0.023,,,0.564441646
5378,0.023,,,0.564546599
5379,0.023,,,0.564651553
5380,0.023,,,0.564756507
5381,0.023,,,0.564861461
5382,0.023,,,0.564966415
5383,0.023,,,0.565071369
5384,0.023,,,0.565176322
5385,0.023,,,0.565281276
5386,0.023,,,0.56538623
5387,0.023,,,0.565491184
5388,0.023,,,0.565596138
5389,0.023,,,0.565701092
5390,0.023,,,0.565806045
5391,0.023,,,0.565910999
5392,0.023,,,0.566015953
5393,0.023,,,0.566120907
5394,0.023,,,0.566225861
5395,0.023,,,0.566330814
5396,0.023,,,0.566435768
5397,0.023,,,0.566540722
5398,0.023,,,0.566645676
5399,0.023,,,0.56675063
5400,0.023,,,0.566855584
5401,0.023,,,0.566960537
5402,0.023,,,0.567065491
5403,0.023,,,0.567170445
5404,0.023,,,0.567275399
5405,0.023,,,0.567380353
5406,0.023,,,0.567485306
5407,0.023,,,0.56759026
5408,0.023,,,0.567695214
5409,0.023,,,0.567800168
5410,0.023,,,0.567905122
5411,0.023,,,0.568010076
5412,0.023,,,0.568115029
5413,0.023,,,0.568219983
5414,0.023,,,0.568324937
5415,0.023,,,0.568429891
5416,0.023,,,0.568534845
5417,0.023,,,0.568639798
5418,0.023,,,0.568744752
5419,0.023,,,0.568849706
5420,0.023,,,0.56895466
5421,0.023,,,0.569059614
5422,0.023,,,0.569164568
5423,0.023,,,0.569269521
5424,0.023,,,0.569374475
5425,0.023,,,0.569479429
5426,0.023,,,0.569584383
5427,0.023,,,0.569689337
5428,0.023,,,0.569794291
5429,0.023,,,0.569899244
5430,0.023,,,0.570004198
5431,0.023,,,0.570109152
5432,0.023,,,0.570214106
5433,0.023,,,0.57031906
5434,0.023,,,0.570424013
5435,0.023,,,0.570528967
5436,0.023,,,0.570633921
5437,0.023,,,0.570738875
5438,0.023,,,0.570843829
5439,0.023,,,0.570948783
5440,0.023,,,0.571053736
5441,0.023,,,0.57115869
5442,0.023,,,0.571263644
5443,0.023,,,0.571368598
5444,0.023,,,0.571473552
5445,0.023,,,0.571578505
5446,0.023,,,0.571683459
5447,0.023,,,0.571788413
5448,0.023,,,0.571893367
5449,0.023,,,0.571998321
5450,0.023,,,0.572103275
5451,0.023,,,0.572208228
5452,0.023,,,0.572313182
5453,0.023,,,0.572418136
5454,0.023,,,0.57252309
5455,0.023,,,0.572628044
5456,0.023,,,0.572732997
5457,0.023,,,0.572837951
5458,0.023,,,0.572942905
5459,0.023,,,0.573047859
5460,0.023,,,0.573152813
5461,0.023,,,0.573257767
5462,0.023,,,0.57336272
5463,0.023,,,0.573467674
5464,0.023,,,0.573572628
5465,0.023,,,0.573677582
5466,0.023,,,0.573782536
5467,0.023,,,0.57388749
5468,0.023,,,0.573992443
5469,0.023,,,0.574097397
5470,0.023,,,0.574202351
5471,0.023,,,0.574307305
5472,0.023,,,0.574412259
5473,0.023,,,0.574517212
5474,0.023,,,0.574622166
5475,0.023,,,0.57472712
5476,0.023,,,0.574832074
5477,0.023,,,0.574937028
5478,0.023,,,0.575041982
5479,0.023,,,0.575146935
5480,0.023,,,0.575251889
5481,0.023,,,0.575356843
5482,0.023,,,0.575461797
5483,0.023,,,0.575566751
5484,0.023,,,0.575671704
5485,0.023,,,0.575776658
5486,0.023,,,0.575881612
5487,0.023,,,0.575986566
5488,0.023,,,0.57609152
5489,0.023,,,0.576196474
5490,0.023,,,0.576301427
5491,0.023,,,0.576406381
5492,0.023,,,0.576511335
5493,0.023,,,0.576616289
5494,0.023,,,0.576721243
5495,0.023,,,0.576826196
5496,0.023,,,0.57693115
5497,0.023,,,0.577036104
5498,0.023,,,0.577141058
5499,0.023,,,0.577246012
5500,0.023,,,0.577350966
5501,0.023,,,0.577455919
5502,0.023,,,0.577560873
5503,0.023,,,0.577665827
5504,0.023,,,0.577770781
5505,0.023,,,0.577875735
5506,0.023,,,0.577980688
5507,0.023,,,0.578085642
5508,0.023,,,0.578190596
5509,0.023,,,0.57829555
5510,0.023,,,0.578400504
5511,0.023,,,0.578505458
5512,0.023,,,0.578610411
5513,0.023,,,0.578715365
5514,0.023,,,0.578820319
5515,0.023,,,0.578925273
5516,0.023,,,0.579030227
5517,0.023,,,0.579135181
5518,0.023,,,0.579240134
5519,0.023,,,0.579345088
5520,0.023,,,0.579450042
5521,0.023,,,0.579554996
5522,0.023,,,0.57965995
5523,0.023,,,0.579764903
5524,0.023,,,0.579869857
5525,0.023,,,0.579974811
5526,0.024,,,0.580079765
5527,0.024,,,0.580184719
5528,0.024,,,0.580289673
5529,0.024,,,0.580394626
5530,0.024,,,0.58049958
5531,0.024,,,0.580604534
5532,0.024,,,0.580709488
5533,0.024,,,0.580814442
5534,0.024,,,0.580919395
5535,0.024,,,0.581024349
5536,0.024,,,0.581129303
5537,0.024,,,0.581234257
5538,0.024,,,0.581339211
5539,0.024,,,0.581444165
5540,0.024,,,0.581549118
5541,0.024,,,0.581654072
5542,0.024,,,0.581759026
5543,0.024,,,0.58186398
5544,0.024,,,0.581968934
5545,0.024,,,0.582073887
5546,0.024,,,0.582178841
5547,0.024,,,0.582283795
5548,0.024,,,0.582388749
5549,0.024,,,0.582493703
5550,0.024,,,0.582598657
5551,0.024,,,0.58270361
5552,0.024,,,0.582808564
5553,0.024,,,0.582913518
5554,0.024,,,0.583018472
5555,0.024,,,0.583123426
5556,0.024,,,0.58322838
5557,0.024,,,0.583333333
5558,0.024,,,0.583438287
5559,0.024,,,0.583543241
5560,0.024,,,0.583648195
5561,0.024,,,0.583753149
5562,0.024,,,0.583858102
5563,0.024,,,0.583963056
5564,0.024,,,0.58406801
5565,0.024,,,0.584172964
5566,0.024,,,0.584277918
5567,0.024,,,0.584382872
5568,0.024,,,0.584487825
5569,0.024,,,0.584592779
5570,0.024,,,0.584697733
5571,0.024,,,0.584802687
5572,0.024,,,0.584907641
5573,0.024,,,0.585012594
5574,0.024,,,0.585117548
5575,0.024,,,0.585222502
5576,0.024,,,0.585327456
5577,0.024,,,0.58543241
5578,0.024,,,0.585537364
5579,0.024,,,0.585642317
5580,0.024,,,0.585747271
5581,0.024,,,0.585852225
5582,0.024,,,0.585957179
5583,0.024,,,0.586062133
5584,0.024,,,0.586167086
5585,0.024,,,0.58627204
5586,0.024,,,0.586376994
5587,0.024,,,0.586481948
5588,0.024,,,0.586586902
5589,0.024,,,0.586691856
5590,0.024,,,0.586796809
5591,0.024,,,0.586901763
5592,0.024,,,0.587006717
5593,0.024,,,0.587111671
5594,0.024,,,0.587216625
5595,0.024,,,0.587321579
5596,0.024,,,0.587426532
5597,0.024,,,0.587531486
5598,0.024,,,0.58763644
5599,0.024,,,0.587741394
5600,0.024,,,0.587846348
5601,0.024,,,0.587951301
5602,0.024,,,0.588056255
5603,0.024,,,0.588161209
5604,0.024,,,0.588266163
5605,0.024,,,0.588371117
5606,0.024,,,0.588476071
5607,0.024,,,0.588581024
5608,0.024,,,0.588685978
5609,0.024,,,0.588790932
5610,0.024,,,0.588895886
5611,0.024,,,0.58900084
5612,0.024,,,0.589105793
5613,0.024,,,0.589210747
5614,0.024,,,0.589315701
5615,0.024,,,0.589420655
5616,0.024,,,0.589525609
5617,0.024,,,0.589630563
5618,0.024,,,0.589735516
5619,0.024,,,0.58984047
5620,0.024,,,0.589945424
5621,0.024,,,0.590050378
5622,0.024,,,0.590155332
5623,0.025,,,0.590260285
5624,0.025,,,0.590365239
5625,0.025,,,0.590470193
5626,0.025,,,0.590575147
5627,0.025,,,0.590680101
5628,0.025,,,0.590785055
5629,0.025,,,0.590890008
5630,0.025,,,0.590994962
5631,0.025,,,0.591099916
5632,0.025,,,0.59120487
5633,0.025,,,0.591309824
5634,0.025,,,0.591414777
5635,0.025,,,0.591519731
5636,0.025,,,0.591624685
5637,0.026,,,0.591729639
5638,0.026,,,0.591834593
5639,0.026,,,0.591939547
5640,0.026,,,0.5920445
5641,0.026,,,0.592149454
5642,0.026,,,0.592254408
5643,0.026,,,0.592359362
5644,0.026,,,0.592464316
5645,0.026,,,0.59256927
5646,0.026,,,0.592674223
5647,0.026,,,0.592779177
5648,0.026,,,0.592884131
5649,0.026,,,0.592989085
5650,0.026,,,0.593094039
5651,0.026,,,0.593198992
5652,0.026,,,0.593303946
5653,0.026,,,0.5934089
5654,0.026,,,0.593513854
5655,0.026,,,0.593618808
5656,0.026,,,0.593723762
5657,0.026,,,0.593828715
5658,0.026,,,0.593933669
5659,0.026,,,0.594038623
5660,0.026,,,0.594143577
5661,0.026,,,0.594248531
5662,0.026,,,0.594353484
5663,0.026,,,0.594458438
5664,0.026,,,0.594563392
5665,0.026,,,0.594668346
5666,0.026,,,0.5947733
5667,0.026,,,0.594878254
5668,0.026,,,0.594983207
5669,0.026,,,0.595088161
5670,0.026,,,0.595193115
5671,0.026,,,0.595298069
5672,0.026,,,0.595403023
5673,0.026,,,0.595507976
5674,0.026,,,0.59561293
5675,0.026,,,0.595717884
5676,0.026,,,0.595822838
5677,0.026,,,0.595927792
5678,0.026,,,0.596032746
5679,0.026,,,0.596137699
5680,0.026,,,0.596242653
5681,0.026,,,0.596347607
5682,0.026,,,0.596452561
5683,0.026,,,0.596557515
5684,0.026,,,0.596662469
5685,0.026,,,0.596767422
5686,0.026,,,0.596872376
5687,0.026,,,0.59697733
5688,0.026,,,0.597082284
5689,0.026,,,0.597187238
5690,0.026,,,0.597292191
5691,0.026,,,0.597397145
5692,0.026,,,0.597502099
5693,0.026,,,0.597607053
5694,0.026,,,0.597712007
5695,0.026,,,0.597816961
5696,0.026,,,0.597921914
5697,0.026,,,0.598026868
5698,0.026,,,0.598131822
5699,0.026,,,0.598236776
5700,0.026,,,0.59834173
5701,0.026,,,0.598446683
5702,0.026,,,0.598551637
5703,0.026,,,0.598656591
5704,0.026,,,0.598761545
5705,0.026,,,0.598866499
5706,0.026,,,0.598971453
5707,0.026,,,0.599076406
5708,0.026,,,0.59918136
5709,0.026,,,0.599286314
5710,0.026,,,0.599391268
5711,0.026,,,0.599496222
5712,0.026,,,0.599601175
5713,0.026,,,0.599706129
5714,0.026,,,0.599811083
5715,0.026,,,0.599916037
5716,0.026,,,0.600020991
5717,0.026,,,0.600125945
5718,0.026,,,0.600230898
5719,0.026,,,0.600335852
5720,0.026,,,0.600440806
5721,0.026,,,0.60054576
5722,0.026,,,0.600650714
5723,0.026,,,0.600755668
5724,0.026,,,0.600860621
5725,0.026,,,0.600965575
5726,0.026,,,0.601070529
5727,0.026,,,0.601175483
5728,0.026,,,0.601280437
5729,0.026,,,0.60138539
5730,0.026,,,0.601490344
5731,0.026,,,0.601595298
5732,0.026,,,0.601700252
5733,0.026,,,0.601805206
5734,0.026,,,0.60191016
5735,0.026,,,0.602015113
5736,0.026,,,0.602120067
5737,0.026,,,0.602225021
5738,0.026,,,0.602329975
5739,0.026,,,0.602434929
5740,0.026,,,0.602539882
5741,0.027,,,0.602644836
5742,0.027,,,0.60274979
5743,0.027,,,0.602854744
5744,0.027,,,0.602959698
5745,0.027,,,0.603064652
5746,0.027,,,0.603169605
5747,0.027,,,0.603274559
5748,0.027,,,0.603379513
5749,0.027,,,0.603484467
5750,0.027,,,0.603589421
5751,0.027,,,0.603694374
5752,0.027,,,0.603799328
5753,0.027,,,0.603904282
5754,0.027,,,0.604009236
5755,0.027,,,0.60411419
5756,0.027,,,0.604219144
5757,0.027,,,0.604324097
5758,0.027,,,0.604429051
5759,0.027,,,0.604534005
5760,0.027,,,0.604638959
5761,0.027,,,0.604743913
5762,0.027,,,0.604848866
5763,0.027,,,0.60495382
5764,0.027,,,0.605058774
5765,0.027,,,0.605163728
5766,0.027,,,0.605268682
5767,0.027,,,0.605373636
5768,0.027,,,0.605478589
5769,0.027,,,0.605583543
5770,0.027,,,0.605688497
5771,0.027,,,0.605793451
5772,0.027,,,0.605898405
5773,0.027,,,0.606003359
5774,0.027,,,0.606108312
5775,0.027,,,0.606213266
5776,0.027,,,0.60631822
5777,0.027,,,0.606423174
5778,0.027,,,0.606528128
5779,0.027,,,0.606633081
5780,0.027,,,0.606738035
5781,0.027,,,0.606842989
5782,0.027,,,0.606947943
5783,0.027,,,0.607052897
5784,0.027,,,0.607157851
5785,0.027,,,0.607262804
5786,0.027,,,0.607367758
5787,0.027,,,0.607472712
5788,0.027,,,0.607577666
5789,0.027,,,0.60768262
5790,0.027,,,0.607787573
5791,0.027,,,0.607892527
5792,0.027,,,0.607997481
5793,0.027,,,0.608102435
5794,0.027,,,0.608207389
5795,0.027,,,0.608312343
5796,0.027,,,0.608417296
5797,0.027,,,0.60852225
5798,0.027,,,0.608627204
5799,0.027,,,0.608732158
5800,0.027,,,0.608837112
5801,0.027,,,0.608942065
5802,0.027,,,0.609047019
5803,0.027,,,0.609151973
5804,0.027,,,0.609256927
5805,0.027,,,0.609361881
5806,0.027,,,0.609466835
5807,0.027,,,0.609571788
5808,0.027,,,0.609676742
5809,0.027,,,0.609781696
5810,0.027,,,0.60988665
5811,0.027,,,0.609991604
5812,0.027,,,0.610096558
5813,0.027,,,0.610201511
5814,0.027,,,0.610306465
5815,0.027,,,0.610411419
5816,0.027,,,0.610516373
5817,0.027,,,0.610621327
5818,0.027,,,0.61072628
5819,0.027,,,0.610831234
5820,0.027,,,0.610936188
5821,0.027,,,0.611041142
5822,0.027,,,0.611146096
5823,0.027,,,0.61125105
5824,0.027,,,0.611356003
5825,0.027,,,0.611460957
5826,0.027,,,0.611565911
5827,0.027,,,0.611670865
5828,0.027,,,0.611775819
5829,0.027,,,0.611880772
5830,0.027,,,0.611985726
5831,0.027,,,0.61209068
5832,0.027,,,0.612195634
5833,0.027,,,0.612300588
5834,0.027,,,0.612405542
5835,0.027,,,0.612510495
5836,0.027,,,0.612615449
5837,0.027,,,0.612720403
5838,0.027,,,0.612825357
5839,0.027,,,0.612930311
5840,0.027,,,0.613035264
5841,0.027,,,0.613140218
5842,0.027,,,0.613245172
5843,0.027,,,0.613350126
5844,0.027,,,0.61345508
5845,0.027,,,0.613560034
5846,0.027,,,0.613664987
5847,0.027,,,0.613769941
5848,0.027,,,0.613874895
5849,0.027,,,0.613979849
5850,0.027,,,0.614084803
5851,0.027,,,0.614189757
5852,0.027,,,0.61429471
5853,0.027,,,0.614399664
5854,0.027,,,0.614504618
5855,0.027,,,0.614609572
5856,0.027,,,0.614714526
5857,0.027,,,0.614819479
5858,0.027,,,0.614924433
5859,0.027,,,0.615029387
5860,0.027,,,0.615134341
